Side,Noise,Image,TopLeft,TopMid,TopRight,BottomLeft,BottomMid,BottomRight
1,-1,136,CFD-WF-023-021-HC.jpg,CFD-WF-008-003-HO.jpg,CFD-WF-033-005-HO.jpg,CFD-WF-203-229-N.jpg,CFD-WF-204-038-N.jpg,CFD-WM-001-007-HC.jpg
1,-1,7,CFD-WF-018-019-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-038-027-HC.jpg,CFD-WF-007-026-F.jpg,CFD-WF-028-019-F.jpg,CFD-WF-024-003-N.jpg
0,1,87,CFD-WF-234-086-N.jpg,CFD-WF-246-087-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-019-005-N.jpg,CFD-WF-035-033-A.jpg,CFD-WF-218-087-N.jpg
0,-1,142,CFD-WF-005-010-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-028-026-A.jpg,CFD-WF-029-002-N.jpg,CFD-WF-006-006-HO.jpg,CFD-WF-206-147-N.jpg
1,1,149,CFD-WF-021-013-F.jpg,CFD-WF-003-025-F.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-223-133-N.jpg,CFD-WF-250-167-N.jpg,CFD-WF-028-025-HC.jpg
1,1,102,CFD-WF-243-148-N.jpg,CFD-WF-036-015-A.jpg,CFD-WF-017-023-A.jpg,CFD-WF-027-021-HO.jpg,CFD-WF-023-021-HC.jpg,CFD-WM-001-007-HC.jpg
1,-1,75,CFD-WF-013-009-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-252-159-N.jpg,CFD-WF-011-016-F.jpg,CFD-WF-203-229-N.jpg,CFD-WF-222-092-N.jpg
0,1,135,CFD-WF-009-001-N.jpg,CFD-WF-008-003-HO.jpg,CFD-WF-033-031-A.jpg,CFD-WF-243-148-N.jpg,CFD-WF-014-023-F.jpg,CFD-WM-001-007-HC.jpg
1,-1,34,CFD-WF-025-006-HO.jpg,CFD-WF-024-031-F.jpg,CFD-WF-038-023-HO.jpg,CFD-WF-019-015-A.jpg,CFD-WF-026-017-HO.jpg,CFD-WM-001-007-HC.jpg
1,1,124,CFD-WF-017-003-N.jpg,CFD-WF-037-024-F.jpg,CFD-WF-018-013-F.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-033-005-HO.jpg,CFD-WF-016-003-HO.jpg
1,1,58,CFD-WF-012-007-HO.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-034-006-N.jpg,CFD-WF-249-126-N.jpg,CFD-WF-209-052-N.jpg,CFD-WF-029-002-N.jpg
0,1,42,CFD-WM-001-007-HC.jpg,CFD-WF-024-010-HC.jpg,CFD-WF-002-025-F.jpg,CFD-WF-009-006-HC.jpg,CFD-WF-009-001-N.jpg,CFD-WF-024-006-HO.jpg
0,1,121,CFD-WF-003-003-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-011-016-F.jpg,CFD-WF-013-006-HO.jpg,CFD-WF-235-121-N.jpg,CFD-WF-008-003-HO.jpg
0,1,5,CFD-WF-008-005-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-039-005-HO.jpg,CFD-WF-008-002-N.jpg,CFD-WF-021-016-HO.jpg,CFD-WF-020-002-N.jpg
1,1,61,CFD-WF-220-101-N.jpg,CFD-WF-218-087-N.jpg,CFD-WF-229-004-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-011-016-F.jpg,CFD-WF-022-007-HC.jpg
0,1,6,CFD-WM-001-007-HC.jpg,CFD-WF-244-163-N.jpg,CFD-WF-031-027-N.jpg,CFD-WF-001-027-F.jpg,CFD-WF-011-006-HC.jpg,CFD-WF-023-021-HC.jpg
1,1,8,CFD-WM-001-007-HC.jpg,CFD-WF-029-026-A.jpg,CFD-WF-010-004-N.jpg,CFD-WF-031-027-N.jpg,CFD-WF-003-003-N.jpg,CFD-WF-211-001-N.jpg
0,1,63,CFD-WF-030-033-A.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-038-033-F.jpg,CFD-WF-023-020-HO.jpg,CFD-WF-214-122-N.jpg,CFD-WF-030-031-HC.jpg
1,1,134,CFD-WF-234-086-N.jpg,CFD-WF-019-024-F.jpg,CFD-WF-014-012-A.jpg,CFD-WF-036-015-A.jpg,CFD-WF-001-027-F.jpg,CFD-WM-001-007-HC.jpg
0,1,45,CFD-WF-029-026-A.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-249-126-N.jpg,CFD-WF-016-003-HO.jpg,CFD-WF-003-003-N.jpg,CFD-WF-025-031-F.jpg
0,1,36,CFD-WF-033-035-F.jpg,CFD-WF-221-005-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-019-024-F.jpg,CFD-WF-014-023-F.jpg,CFD-WF-238-023-N.jpg
1,1,76,CFD-WM-001-007-HC.jpg,CFD-WF-017-003-N.jpg,CFD-WF-203-229-N.jpg,CFD-WF-204-038-N.jpg,CFD-WF-252-159-N.jpg,CFD-WF-022-014-F.jpg
0,1,67,CFD-WF-024-010-HC.jpg,CFD-WF-025-023-HC.jpg,CFD-WF-033-002-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-015-027-F.jpg,CFD-WF-038-033-F.jpg
1,-1,118,CFD-WF-203-229-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-227-002-N.jpg,CFD-WF-039-005-HO.jpg,CFD-WF-033-041-HC.jpg,CFD-WF-021-018-A.jpg
0,-1,56,CFD-WF-038-023-HO.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-005-016-HC.jpg,CFD-WF-231-099-N.jpg,CFD-WF-015-027-F.jpg,CFD-WF-214-122-N.jpg
1,-1,26,CFD-WF-214-122-N.jpg,CFD-WF-027-021-HO.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-034-033-HO.jpg,CFD-WF-015-027-F.jpg,CFD-WF-206-147-N.jpg
1,-1,39,CFD-WF-231-099-N.jpg,CFD-WF-030-003-HO.jpg,CFD-WF-002-033-A.jpg,CFD-WF-023-026-F.jpg,CFD-WF-022-023-A.jpg,CFD-WM-001-007-HC.jpg
1,1,133,CFD-WF-013-015-A.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-026-008-A.jpg,CFD-WF-008-005-HC.jpg,CFD-WF-023-020-HO.jpg,CFD-WF-001-003-N.jpg
1,-1,35,CFD-WF-024-029-A.jpg,CFD-WF-251-014-N.jpg,CFD-WF-031-005-HO.jpg,CFD-WF-018-019-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-027-003-N.jpg
1,-1,116,CFD-WF-246-087-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-011-002-N.jpg,CFD-WF-250-167-N.jpg,CFD-WF-001-009-HO.jpg,CFD-WF-015-022-HO.jpg
1,1,95,CFD-WM-001-007-HC.jpg,CFD-WF-033-005-HO.jpg,CFD-WF-021-002-N.jpg,CFD-WF-038-021-N.jpg,CFD-WF-008-011-A.jpg,CFD-WF-014-012-A.jpg
1,1,47,CFD-WF-232-161-N.jpg,CFD-WF-010-014-A.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-028-025-HC.jpg,CFD-WF-026-017-HO.jpg,CFD-WF-204-038-N.jpg
1,-1,69,CFD-WF-209-052-N.jpg,CFD-WF-020-023-HO.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-247-065-N.jpg,CFD-WF-001-009-HO.jpg,CFD-WF-031-009-HC.jpg
1,-1,30,CFD-WF-027-003-N.jpg,CFD-WF-016-017-HC.jpg,CFD-WF-013-003-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-200-099-N.jpg,CFD-WF-010-006-HO.jpg
1,-1,115,CFD-WF-015-023-HC.jpg,CFD-WF-012-017-F.jpg,CFD-WF-212-050-N.jpg,CFD-WF-038-021-N.jpg,CFD-WF-020-012-A.jpg,CFD-WM-001-007-HC.jpg
0,1,22,CFD-WF-228-196-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-021-018-A.jpg,CFD-WF-038-021-N.jpg,CFD-WF-016-021-A.jpg,CFD-WF-025-031-F.jpg
0,-1,31,CFD-WF-001-027-F.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-228-196-N.jpg,CFD-WF-016-017-HC.jpg,CFD-WF-038-027-HC.jpg,CFD-WF-017-003-N.jpg
0,1,73,CFD-WF-023-026-F.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-029-002-N.jpg,CFD-WF-011-011-A.jpg,CFD-WF-033-031-A.jpg,CFD-WF-036-040-F.jpg
0,-1,41,CFD-WF-014-009-HC.jpg,CFD-WF-016-017-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-028-024-HO.jpg,CFD-WF-029-023-HC.jpg,CFD-WF-010-008-HC.jpg
1,-1,71,CFD-WF-023-003-N.jpg,CFD-WF-039-008-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-211-001-N.jpg,CFD-WF-037-016-A.jpg,CFD-WF-021-006-HC.jpg
0,-1,105,CFD-WF-012-017-F.jpg,CFD-WF-016-017-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-003-025-F.jpg,CFD-WF-034-028-F.jpg,CFD-WF-010-004-N.jpg
1,-1,64,CFD-WF-016-021-A.jpg,CFD-WF-033-041-HC.jpg,CFD-WF-014-012-A.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-001-027-F.jpg,CFD-WF-018-013-F.jpg
0,1,18,CFD-WF-239-155-N.jpg,CFD-WF-221-005-N.jpg,CFD-WF-026-017-HO.jpg,CFD-WF-202-056-N.jpg,CFD-WF-002-025-F.jpg,CFD-WM-001-007-HC.jpg
0,1,109,CFD-WF-008-011-A.jpg,CFD-WF-037-034-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-026-017-HO.jpg,CFD-WF-216-079-N.jpg,CFD-WF-019-024-F.jpg
1,-1,54,CFD-WF-218-087-N.jpg,CFD-WF-003-025-F.jpg,CFD-WF-014-004-HO.jpg,CFD-WF-005-027-F.jpg,CFD-WF-039-032-A.jpg,CFD-WM-001-007-HC.jpg
0,-1,3,CFD-WF-028-026-A.jpg,CFD-WF-209-052-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-204-038-N.jpg,CFD-WF-232-161-N.jpg,CFD-WF-008-003-HO.jpg
0,-1,129,CFD-WF-028-024-HO.jpg,CFD-WF-017-012-F.jpg,CFD-WF-204-038-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-214-122-N.jpg,CFD-WF-021-018-A.jpg
0,-1,23,CFD-WF-013-009-HC.jpg,CFD-WF-039-008-HC.jpg,CFD-WF-014-023-F.jpg,CFD-WF-204-038-N.jpg,CFD-WF-006-002-N.jpg,CFD-WM-001-007-HC.jpg
1,-1,29,CFD-WF-006-019-A.jpg,CFD-WF-029-018-F.jpg,CFD-WF-225-101-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-037-024-F.jpg,CFD-WF-034-006-N.jpg
0,1,122,CFD-WF-001-010-HC.jpg,CFD-WF-016-003-HO.jpg,CFD-WF-038-023-HO.jpg,CFD-WF-021-006-HC.jpg,CFD-WF-014-002-N.jpg,CFD-WM-001-007-HC.jpg
1,1,123,CFD-WF-016-017-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-007-001-N.jpg,CFD-WF-014-023-F.jpg,CFD-WF-002-025-F.jpg,CFD-WF-008-002-N.jpg
0,1,140,CFD-WF-221-005-N.jpg,CFD-WF-034-061-HC.jpg,CFD-WF-219-038-N.jpg,CFD-WF-228-196-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-017-016-HC.jpg
1,1,48,CFD-WF-009-001-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-227-002-N.jpg,CFD-WF-015-023-HC.jpg,CFD-WF-220-101-N.jpg,CFD-WF-022-019-HO.jpg
0,1,131,CFD-WF-021-018-A.jpg,CFD-WF-002-033-A.jpg,CFD-WF-019-024-F.jpg,CFD-WF-015-006-N.jpg,CFD-WF-012-012-A.jpg,CFD-WM-001-007-HC.jpg
1,1,98,CFD-WF-022-007-HC.jpg,CFD-WF-007-026-F.jpg,CFD-WF-025-023-HC.jpg,CFD-WF-030-033-A.jpg,CFD-WF-038-023-HO.jpg,CFD-WM-001-007-HC.jpg
0,1,28,CFD-WF-033-035-F.jpg,CFD-WF-008-005-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-006-002-N.jpg,CFD-WF-208-068-N.jpg,CFD-WF-003-014-A.jpg
0,1,74,CFD-WF-038-033-F.jpg,CFD-WF-220-101-N.jpg,CFD-WF-025-031-F.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-026-017-HO.jpg,CFD-WF-006-019-A.jpg
1,-1,101,CFD-WF-030-031-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-231-099-N.jpg,CFD-WF-251-014-N.jpg,CFD-WF-217-085-N.jpg,CFD-WF-008-003-HO.jpg
0,-1,147,CFD-WF-002-025-F.jpg,CFD-WF-251-014-N.jpg,CFD-WF-248-129-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-232-161-N.jpg,CFD-WF-250-167-N.jpg
1,-1,9,CFD-WF-034-006-N.jpg,CFD-WF-243-148-N.jpg,CFD-WF-027-007-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-019-015-A.jpg,CFD-WF-035-030-HC.jpg
0,-1,2,CFD-WF-027-007-HC.jpg,CFD-WF-035-027-HO.jpg,CFD-WF-038-033-F.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-013-006-HO.jpg,CFD-WF-009-004-HO.jpg
1,-1,50,CFD-WF-220-101-N.jpg,CFD-WF-027-007-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-003-014-A.jpg,CFD-WF-020-002-N.jpg,CFD-WF-025-006-HO.jpg
0,1,19,CFD-WF-019-035-HO.jpg,CFD-WF-024-029-A.jpg,CFD-WF-013-003-N.jpg,CFD-WF-037-024-F.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-006-019-A.jpg
0,1,78,CFD-WF-012-004-HC.jpg,CFD-WF-025-006-HO.jpg,CFD-WF-018-018-HO.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-218-087-N.jpg,CFD-WF-029-002-N.jpg
0,1,97,CFD-WF-008-005-HC.jpg,CFD-WF-019-032-HC.jpg,CFD-WF-028-019-F.jpg,CFD-WF-037-016-A.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-250-167-N.jpg
0,1,80,CFD-WM-001-007-HC.jpg,CFD-WF-019-015-A.jpg,CFD-WF-027-021-HO.jpg,CFD-WF-203-229-N.jpg,CFD-WF-030-026-F.jpg,CFD-WF-009-004-HO.jpg
1,-1,114,CFD-WF-023-003-N.jpg,CFD-WF-014-009-HC.jpg,CFD-WF-020-027-F.jpg,CFD-WF-025-031-F.jpg,CFD-WF-001-010-HC.jpg,CFD-WM-001-007-HC.jpg
1,1,33,CFD-WF-017-023-A.jpg,CFD-WF-231-099-N.jpg,CFD-WF-034-016-A.jpg,CFD-WF-039-044-F.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-018-017-N.jpg
1,-1,21,CFD-WF-034-006-N.jpg,CFD-WF-003-014-A.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-020-007-HC.jpg,CFD-WF-026-018-HC.jpg,CFD-WF-018-013-F.jpg
0,1,90,CFD-WF-036-040-F.jpg,CFD-WF-018-012-A.jpg,CFD-WF-038-027-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-003-004-HO.jpg,CFD-WF-020-012-A.jpg
1,-1,110,CFD-WF-027-007-HC.jpg,CFD-WF-035-033-A.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-037-029-N.jpg,CFD-WF-005-016-HC.jpg,CFD-WF-031-027-N.jpg
0,-1,32,CFD-WF-237-067-N.jpg,CFD-WF-039-005-HO.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-011-003-HO.jpg,CFD-WF-202-056-N.jpg,CFD-WF-036-015-A.jpg
0,-1,12,CFD-WF-027-014-A.jpg,CFD-WF-026-017-HO.jpg,CFD-WF-229-004-N.jpg,CFD-WF-025-006-HO.jpg,CFD-WF-243-148-N.jpg,CFD-WM-001-007-HC.jpg
0,-1,55,CFD-WF-251-014-N.jpg,CFD-WF-001-010-HC.jpg,CFD-WF-230-158-N.jpg,CFD-WF-013-006-HO.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-020-007-HC.jpg
